Model,Molecule,Run,Config,Criterion,Score
claude_opus4.6,Serine,2,Gemini Report,Network Completeness,9
claude_opus4.6,Serine,2,Gemini Report,Novelty of Reactions,9
claude_opus4.6,Serine,2,Gemini Report,Pathway Coherence,9
claude_opus4.6,Serine,2,Gemini Report,Prebiotic Plausibility,8
claude_opus4.6,Serine,3,Gemini Report,Chemical Feasibility,6
claude_opus4.6,Serine,3,Gemini Report,Environmental Consistency,8
claude_opus4.6,Serine,3,Gemini Report,Mechanistic Detail,8
claude_opus4.6,Serine,3,Gemini Report,Network Completeness,9
claude_opus4.6,Serine,3,Gemini Report,Novelty of Reactions,8
claude_opus4.6,Serine,3,Gemini Report,Pathway Coherence,8
claude_opus4.6,Serine,3,Gemini Report,Prebiotic Plausibility,7
claude_opus4.6,Serine,4,Gemini Report,Chemical Feasibility,7
claude_opus4.6,Serine,4,Gemini Report,Environmental Consistency,8
claude_opus4.6,Serine,4,Gemini Report,Mechanistic Detail,9
claude_opus4.6,Serine,4,Gemini Report,Network Completeness,9
claude_opus4.6,Serine,4,Gemini Report,Novelty of Reactions,9
claude_opus4.6,Serine,4,Gemini Report,Pathway Coherence,9
claude_opus4.6,Serine,4,Gemini Report,Prebiotic Plausibility,8
claude_opus4.6,Serine,5,Gemini Report,Chemical Feasibility,3
claude_opus4.6,Serine,5,Gemini Report,Environmental Consistency,8
claude_opus4.6,Serine,5,Gemini Report,Mechanistic Detail,7
claude_opus4.6,Serine,5,Gemini Report,Network Completeness,8
claude_opus4.6,Serine,5,Gemini Report,Novelty of Reactions,7
claude_opus4.6,Serine,5,Gemini Report,Pathway Coherence,4
claude_opus4.6,Serine,5,Gemini Report,Prebiotic Plausibility,6
gpt41,Serine,1,Gemini Report,Chemical Feasibility,2
gpt41,Serine,1,Gemini Report,Environmental Consistency,8
gpt41,Serine,1,Gemini Report,Mechanistic Detail,6
gpt41,Serine,1,Gemini Report,Network Completeness,7
gpt41,Serine,1,Gemini Report,Novelty of Reactions,8
gpt41,Serine,1,Gemini Report,Pathway Coherence,4
gpt41,Serine,1,Gemini Report,Prebiotic Plausibility,4
gpt41,Serine,2,Gemini Report,Chemical Feasibility,3
gpt41,Serine,2,Gemini Report,Environmental Consistency,8
gpt41,Serine,2,Gemini Report,Mechanistic Detail,5
gpt41,Serine,2,Gemini Report,Network Completeness,6
gpt41,Serine,2,Gemini Report,Novelty of Reactions,7
gpt41,Serine,2,Gemini Report,Pathway Coherence,4
gpt41,Serine,2,Gemini Report,Prebiotic Plausibility,4
gpt41,Serine,3,Gemini Report,Chemical Feasibility,4
gpt41,Serine,3,Gemini Report,Environmental Consistency,7
gpt41,Serine,3,Gemini Report,Mechanistic Detail,5
gpt41,Serine,3,Gemini Report,Network Completeness,7
gpt41,Serine,3,Gemini Report,Novelty of Reactions,7
gpt41,Serine,3,Gemini Report,Pathway Coherence,5
gpt41,Serine,3,Gemini Report,Prebiotic Plausibility,6
gpt41,Serine,4,Gemini Report,Chemical Feasibility,3
gpt41,Serine,4,Gemini Report,Environmental Consistency,8
gpt41,Serine,4,Gemini Report,Mechanistic Detail,6
gpt41,Serine,4,Gemini Report,Network Completeness,7
gpt41,Serine,4,Gemini Report,Novelty of Reactions,7
gpt41,Serine,4,Gemini Report,Pathway Coherence,5
gpt41,Serine,4,Gemini Report,Prebiotic Plausibility,5
gpt41,Serine,5,Gemini Report,Chemical Feasibility,3
gpt41,Serine,5,Gemini Report,Environmental Consistency,8
gpt41,Serine,5,Gemini Report,Mechanistic Detail,6
gpt41,Serine,5,Gemini Report,Network Completeness,7
gpt41,Serine,5,Gemini Report,Novelty of Reactions,8
gpt41,Serine,5,Gemini Report,Pathway Coherence,4
gpt41,Serine,5,Gemini Report,Prebiotic Plausibility,5
gpt5.4,Serine,1,Gemini Report,Chemical Feasibility,9
gpt5.4,Serine,1,Gemini Report,Environmental Consistency,8
gpt5.4,Serine,1,Gemini Report,Mechanistic Detail,8
gpt5.4,Serine,1,Gemini Report,Network Completeness,9
gpt5.4,Serine,1,Gemini Report,Novelty of Reactions,8
gpt5.4,Serine,1,Gemini Report,Pathway Coherence,9
gpt5.4,Serine,1,Gemini Report,Prebiotic Plausibility,9
gpt5.4,Serine,2,Gemini Report,Chemical Feasibility,4
gpt5.4,Serine,2,Gemini Report,Environmental Consistency,8
gpt5.4,Serine,2,Gemini Report,Mechanistic Detail,6
gpt5.4,Serine,2,Gemini Report,Network Completeness,7
gpt5.4,Serine,2,Gemini Report,Novelty of Reactions,7
gpt5.4,Serine,2,Gemini Report,Pathway Coherence,5
gpt5.4,Serine,2,Gemini Report,Prebiotic Plausibility,6
gpt5.4,Serine,3,Gemini Report,Chemical Feasibility,3
gpt5.4,Serine,3,Gemini Report,Environmental Consistency,8
gpt5.4,Serine,3,Gemini Report,Mechanistic Detail,6
gpt5.4,Serine,3,Gemini Report,Network Completeness,7
gpt5.4,Serine,3,Gemini Report,Novelty of Reactions,7
gpt5.4,Serine,3,Gemini Report,Pathway Coherence,6
gpt5.4,Serine,3,Gemini Report,Prebiotic Plausibility,5
gpt5.4,Serine,4,Gemini Report,Chemical Feasibility,9
gpt5.4,Serine,4,Gemini Report,Environmental Consistency,9
gpt5.4,Serine,4,Gemini Report,Mechanistic Detail,10
gpt5.4,Serine,4,Gemini Report,Network Completeness,9
gpt5.4,Serine,4,Gemini Report,Novelty of Reactions,9
gpt5.4,Serine,4,Gemini Report,Pathway Coherence,9
gpt5.4,Serine,4,Gemini Report,Prebiotic Plausibility,10
gpt5.4,Serine,5,Gemini Report,Chemical Feasibility,9
gpt5.4,Serine,5,Gemini Report,Environmental Consistency,9
gpt5.4,Serine,5,Gemini Report,Mechanistic Detail,9
gpt5.4,Serine,5,Gemini Report,Network Completeness,9
gpt5.4,Serine,5,Gemini Report,Novelty of Reactions,9
gpt5.4,Serine,5,Gemini Report,Pathway Coherence,9
gpt5.4,Serine,5,Gemini Report,Prebiotic Plausibility,10
claude_opus4.6,Serine,1,No Report,Chemical Feasibility,10
claude_opus4.6,Serine,1,No Report,Environmental Consistency,9
claude_opus4.6,Serine,1,No Report,Mechanistic Detail,10
claude_opus4.6,Serine,1,No Report,Network Completeness,10
claude_opus4.6,Serine,1,No Report,Novelty of Reactions,10
claude_opus4.6,Serine,1,No Report,Pathway Coherence,10
claude_opus4.6,Serine,1,No Report,Prebiotic Plausibility,10
claude_opus4.6,Serine,2,No Report,Chemical Feasibility,10
claude_opus4.6,Serine,2,No Report,Environmental Consistency,9
claude_opus4.6,Serine,2,No Report,Mechanistic Detail,10
claude_opus4.6,Serine,2,No Report,Network Completeness,10
claude_opus4.6,Serine,2,No Report,Novelty of Reactions,10
claude_opus4.6,Serine,2,No Report,Pathway Coherence,10
claude_opus4.6,Serine,2,No Report,Prebiotic Plausibility,10
claude_opus4.6,Serine,3,No Report,Chemical Feasibility,8
claude_opus4.6,Serine,3,No Report,Environmental Consistency,9
claude_opus4.6,Serine,3,No Report,Mechanistic Detail,10
claude_opus4.6,Serine,3,No Report,Network Completeness,10
claude_opus4.6,Serine,3,No Report,Novelty of Reactions,9
claude_opus4.6,Serine,3,No Report,Pathway Coherence,10
claude_opus4.6,Serine,3,No Report,Prebiotic Plausibility,10
claude_opus4.6,Serine,4,No Report,Chemical Feasibility,10
claude_opus4.6,Serine,4,No Report,Environmental Consistency,10
claude_opus4.6,Serine,4,No Report,Mechanistic Detail,10
claude_opus4.6,Serine,4,No Report,Network Completeness,10
claude_opus4.6,Serine,4,No Report,Novelty of Reactions,10
claude_opus4.6,Serine,4,No Report,Pathway Coherence,10
claude_opus4.6,Serine,4,No Report,Prebiotic Plausibility,10
claude_opus4.6,Serine,5,No Report,Chemical Feasibility,6
claude_opus4.6,Serine,5,No Report,Environmental Consistency,9
claude_opus4.6,Serine,5,No Report,Mechanistic Detail,8
claude_opus4.6,Serine,5,No Report,Network Completeness,9
claude_opus4.6,Serine,5,No Report,Novelty of Reactions,8
claude_opus4.6,Serine,5,No Report,Pathway Coherence,7
claude_opus4.6,Serine,5,No Report,Prebiotic Plausibility,8
gpt41,Serine,1,No Report,Chemical Feasibility,4
gpt41,Serine,1,No Report,Environmental Consistency,8
gpt41,Serine,1,No Report,Mechanistic Detail,5
gpt41,Serine,1,No Report,Network Completeness,7
gpt41,Serine,1,No Report,Novelty of Reactions,7
gpt41,Serine,1,No Report,Pathway Coherence,6
gpt41,Serine,1,No Report,Prebiotic Plausibility,6
gpt41,Serine,2,No Report,Chemical Feasibility,4
gpt41,Serine,2,No Report,Environmental Consistency,8
gpt41,Serine,2,No Report,Mechanistic Detail,5
gpt41,Serine,2,No Report,Network Completeness,7
gpt41,Serine,2,No Report,Novelty of Reactions,6
gpt41,Serine,2,No Report,Pathway Coherence,5
gpt41,Serine,2,No Report,Prebiotic Plausibility,6
gpt41,Serine,3,No Report,Chemical Feasibility,3
gpt41,Serine,3,No Report,Environmental Consistency,7
gpt41,Serine,3,No Report,Mechanistic Detail,4
gpt41,Serine,3,No Report,Network Completeness,6
gpt41,Serine,3,No Report,Novelty of Reactions,5
gpt41,Serine,3,No Report,Pathway Coherence,4
gpt41,Serine,3,No Report,Prebiotic Plausibility,5
gpt41,Serine,4,No Report,Chemical Feasibility,3
gpt41,Serine,4,No Report,Environmental Consistency,7
gpt41,Serine,4,No Report,Mechanistic Detail,5
gpt41,Serine,4,No Report,Network Completeness,7
gpt41,Serine,4,No Report,Novelty of Reactions,6
gpt41,Serine,4,No Report,Pathway Coherence,5
gpt41,Serine,4,No Report,Prebiotic Plausibility,5
gpt41,Serine,5,No Report,Chemical Feasibility,3
gpt41,Serine,5,No Report,Environmental Consistency,7
gpt41,Serine,5,No Report,Mechanistic Detail,5
gpt41,Serine,5,No Report,Network Completeness,7
gpt41,Serine,5,No Report,Novelty of Reactions,6
gpt41,Serine,5,No Report,Pathway Coherence,5
gpt41,Serine,5,No Report,Prebiotic Plausibility,5
gpt5.4,Serine,1,No Report,Chemical Feasibility,7
gpt5.4,Serine,1,No Report,Environmental Consistency,8
gpt5.4,Serine,1,No Report,Mechanistic Detail,6
gpt5.4,Serine,1,No Report,Network Completeness,7
gpt5.4,Serine,1,No Report,Novelty of Reactions,7
gpt5.4,Serine,1,No Report,Pathway Coherence,7
gpt5.4,Serine,1,No Report,Prebiotic Plausibility,7
gpt5.4,Serine,2,No Report,Chemical Feasibility,8
gpt5.4,Serine,2,No Report,Environmental Consistency,8
gpt5.4,Serine,2,No Report,Mechanistic Detail,7
gpt5.4,Serine,2,No Report,Network Completeness,7
gpt5.4,Serine,2,No Report,Novelty of Reactions,7
gpt5.4,Serine,2,No Report,Pathway Coherence,8
gpt5.4,Serine,2,No Report,Prebiotic Plausibility,8
gpt5.4,Serine,3,No Report,Chemical Feasibility,7
gpt5.4,Serine,3,No Report,Environmental Consistency,7
gpt5.4,Serine,3,No Report,Mechanistic Detail,6
gpt5.4,Serine,3,No Report,Network Completeness,6
gpt5.4,Serine,3,No Report,Novelty of Reactions,5
gpt5.4,Serine,3,No Report,Pathway Coherence,7
gpt5.4,Serine,3,No Report,Prebiotic Plausibility,7
gpt5.4,Serine,4,No Report,Chemical Feasibility,8
gpt5.4,Serine,4,No Report,Environmental Consistency,8
gpt5.4,Serine,4,No Report,Mechanistic Detail,7
gpt5.4,Serine,4,No Report,Network Completeness,8
gpt5.4,Serine,4,No Report,Novelty of Reactions,6
gpt5.4,Serine,4,No Report,Pathway Coherence,8
gpt5.4,Serine,4,No Report,Prebiotic Plausibility,8
gpt5.4,Serine,5,No Report,Chemical Feasibility,7
gpt5.4,Serine,5,No Report,Environmental Consistency,8
gpt5.4,Serine,5,No Report,Mechanistic Detail,6
gpt5.4,Serine,5,No Report,Network Completeness,6
gpt5.4,Serine,5,No Report,Novelty of Reactions,5
gpt5.4,Serine,5,No Report,Pathway Coherence,7
gpt5.4,Serine,5,No Report,Prebiotic Plausibility,7
claude_opus4.6,Serine,1,Simple one-shot,Chemical Feasibility,2
claude_opus4.6,Serine,1,Simple one-shot,Environmental Consistency,2
claude_opus4.6,Serine,1,Simple one-shot,Mechanistic Detail,1
claude_opus4.6,Serine,1,Simple one-shot,Network Completeness,1
claude_opus4.6,Serine,1,Simple one-shot,Novelty of Reactions,1
claude_opus4.6,Serine,1,Simple one-shot,Pathway Coherence,3
claude_opus4.6,Serine,1,Simple one-shot,Prebiotic Plausibility,2
claude_opus4.6,Serine,2,Simple one-shot,Chemical Feasibility,2
claude_opus4.6,Serine,2,Simple one-shot,Environmental Consistency,3
claude_opus4.6,Serine,2,Simple one-shot,Mechanistic Detail,2
claude_opus4.6,Serine,2,Simple one-shot,Network Completeness,2
claude_opus4.6,Serine,2,Simple one-shot,Novelty of Reactions,1
claude_opus4.6,Serine,2,Simple one-shot,Pathway Coherence,4
claude_opus4.6,Serine,2,Simple one-shot,Prebiotic Plausibility,2
claude_opus4.6,Serine,3,Simple one-shot,Chemical Feasibility,2
claude_opus4.6,Serine,3,Simple one-shot,Environmental Consistency,1
claude_opus4.6,Serine,3,Simple one-shot,Mechanistic Detail,2
claude_opus4.6,Serine,3,Simple one-shot,Network Completeness,2
claude_opus4.6,Serine,3,Simple one-shot,Novelty of Reactions,1
claude_opus4.6,Serine,3,Simple one-shot,Pathway Coherence,2
claude_opus4.6,Serine,3,Simple one-shot,Prebiotic Plausibility,2
claude_opus4.6,Serine,4,Simple one-shot,Chemical Feasibility,2
claude_opus4.6,Serine,4,Simple one-shot,Environmental Consistency,3
claude_opus4.6,Serine,4,Simple one-shot,Mechanistic Detail,2
claude_opus4.6,Serine,4,Simple one-shot,Network Completeness,2
claude_opus4.6,Serine,4,Simple one-shot,Novelty of Reactions,1
claude_opus4.6,Serine,4,Simple one-shot,Pathway Coherence,4
claude_opus4.6,Serine,4,Simple one-shot,Prebiotic Plausibility,2
claude_opus4.6,Serine,5,Simple one-shot,Chemical Feasibility,2
claude_opus4.6,Serine,5,Simple one-shot,Environmental Consistency,2
claude_opus4.6,Serine,5,Simple one-shot,Mechanistic Detail,2
claude_opus4.6,Serine,5,Simple one-shot,Network Completeness,2
claude_opus4.6,Serine,5,Simple one-shot,Novelty of Reactions,1
claude_opus4.6,Serine,5,Simple one-shot,Pathway Coherence,5
claude_opus4.6,Serine,5,Simple one-shot,Prebiotic Plausibility,2
gpt41,Serine,1,Simple one-shot,Chemical Feasibility,2
gpt41,Serine,1,Simple one-shot,Environmental Consistency,1
gpt41,Serine,1,Simple one-shot,Mechanistic Detail,1
gpt41,Serine,1,Simple one-shot,Network Completeness,2
gpt41,Serine,1,Simple one-shot,Novelty of Reactions,1
gpt41,Serine,1,Simple one-shot,Pathway Coherence,2
gpt41,Serine,1,Simple one-shot,Prebiotic Plausibility,2
gpt41,Serine,2,Simple one-shot,Chemical Feasibility,1
gpt41,Serine,2,Simple one-shot,Environmental Consistency,1
gpt41,Serine,2,Simple one-shot,Mechanistic Detail,1
gpt41,Serine,2,Simple one-shot,Network Completeness,2
gpt41,Serine,2,Simple one-shot,Novelty of Reactions,1
gpt41,Serine,2,Simple one-shot,Pathway Coherence,2
gpt41,Serine,2,Simple one-shot,Prebiotic Plausibility,1
gpt41,Serine,3,Simple one-shot,Chemical Feasibility,1
gpt41,Serine,3,Simple one-shot,Environmental Consistency,1
gpt41,Serine,3,Simple one-shot,Mechanistic Detail,1
gpt41,Serine,3,Simple one-shot,Network Completeness,2
gpt41,Serine,3,Simple one-shot,Novelty of Reactions,1
gpt41,Serine,3,Simple one-shot,Pathway Coherence,2
gpt41,Serine,3,Simple one-shot,Prebiotic Plausibility,2
gpt41,Serine,4,Simple one-shot,Chemical Feasibility,1
gpt41,Serine,4,Simple one-shot,Environmental Consistency,1
gpt41,Serine,4,Simple one-shot,Mechanistic Detail,1
gpt41,Serine,4,Simple one-shot,Network Completeness,2
gpt41,Serine,4,Simple one-shot,Novelty of Reactions,1
gpt41,Serine,4,Simple one-shot,Pathway Coherence,2
gpt41,Serine,4,Simple one-shot,Prebiotic Plausibility,1
gpt41,Serine,5,Simple one-shot,Chemical Feasibility,2
gpt41,Serine,5,Simple one-shot,Environmental Consistency,1
gpt41,Serine,5,Simple one-shot,Mechanistic Detail,1
gpt41,Serine,5,Simple one-shot,Network Completeness,2
gpt41,Serine,5,Simple one-shot,Novelty of Reactions,1
gpt41,Serine,5,Simple one-shot,Pathway Coherence,2
gpt41,Serine,5,Simple one-shot,Prebiotic Plausibility,2
gpt5.4,Serine,1,Simple one-shot,Chemical Feasibility,3
gpt5.4,Serine,1,Simple one-shot,Environmental Consistency,1
gpt5.4,Serine,1,Simple one-shot,Mechanistic Detail,2
gpt5.4,Serine,1,Simple one-shot,Network Completeness,2
gpt5.4,Serine,1,Simple one-shot,Novelty of Reactions,3
gpt5.4,Serine,1,Simple one-shot,Pathway Coherence,3
gpt5.4,Serine,1,Simple one-shot,Prebiotic Plausibility,4
gpt5.4,Serine,2,Simple one-shot,Chemical Feasibility,3
gpt5.4,Serine,2,Simple one-shot,Environmental Consistency,2
gpt5.4,Serine,2,Simple one-shot,Mechanistic Detail,2
gpt5.4,Serine,2,Simple one-shot,Network Completeness,3
gpt5.4,Serine,2,Simple one-shot,Novelty of Reactions,3
gpt5.4,Serine,2,Simple one-shot,Pathway Coherence,4
gpt5.4,Serine,2,Simple one-shot,Prebiotic Plausibility,3
gpt5.4,Serine,3,Simple one-shot,Chemical Feasibility,4
gpt5.4,Serine,3,Simple one-shot,Environmental Consistency,2
gpt5.4,Serine,3,Simple one-shot,Mechanistic Detail,3
gpt5.4,Serine,3,Simple one-shot,Network Completeness,2
gpt5.4,Serine,3,Simple one-shot,Novelty of Reactions,3
gpt5.4,Serine,3,Simple one-shot,Pathway Coherence,5
gpt5.4,Serine,3,Simple one-shot,Prebiotic Plausibility,4
gpt5.4,Serine,4,Simple one-shot,Chemical Feasibility,5
gpt5.4,Serine,4,Simple one-shot,Environmental Consistency,3
gpt5.4,Serine,4,Simple one-shot,Mechanistic Detail,2
gpt5.4,Serine,4,Simple one-shot,Network Completeness,3
gpt5.4,Serine,4,Simple one-shot,Novelty of Reactions,2
gpt5.4,Serine,4,Simple one-shot,Pathway Coherence,4
gpt5.4,Serine,4,Simple one-shot,Prebiotic Plausibility,4
gpt5.4,Serine,5,Simple one-shot,Chemical Feasibility,4
gpt5.4,Serine,5,Simple one-shot,Environmental Consistency,2
gpt5.4,Serine,5,Simple one-shot,Mechanistic Detail,2
gpt5.4,Serine,5,Simple one-shot,Network Completeness,2
gpt5.4,Serine,5,Simple one-shot,Novelty of Reactions,1
gpt5.4,Serine,5,Simple one-shot,Pathway Coherence,4
gpt5.4,Serine,5,Simple one-shot,Prebiotic Plausibility,3
claude_opus4.6,Threonine,1,ChatGPT Report,Chemical Feasibility,8
claude_opus4.6,Threonine,1,ChatGPT Report,Environmental Consistency,8
claude_opus4.6,Threonine,1,ChatGPT Report,Mechanistic Detail,8
claude_opus4.6,Threonine,1,ChatGPT Report,Network Completeness,8
claude_opus4.6,Threonine,1,ChatGPT Report,Novelty of Reactions,7
claude_opus4.6,Threonine,1,ChatGPT Report,Pathway Coherence,8
claude_opus4.6,Threonine,1,ChatGPT Report,Prebiotic Plausibility,8
claude_opus4.6,Threonine,2,ChatGPT Report,Chemical Feasibility,10
claude_opus4.6,Threonine,2,ChatGPT Report,Environmental Consistency,9
claude_opus4.6,Threonine,2,ChatGPT Report,Mechanistic Detail,10
claude_opus4.6,Threonine,2,ChatGPT Report,Network Completeness,9
claude_opus4.6,Threonine,2,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,Threonine,2,ChatGPT Report,Pathway Coherence,9
claude_opus4.6,Threonine,2,ChatGPT Report,Prebiotic Plausibility,9
claude_opus4.6,Threonine,3,ChatGPT Report,Chemical Feasibility,9
claude_opus4.6,Threonine,3,ChatGPT Report,Environmental Consistency,8
claude_opus4.6,Threonine,3,ChatGPT Report,Mechanistic Detail,8
claude_opus4.6,Threonine,3,ChatGPT Report,Network Completeness,8
claude_opus4.6,Threonine,3,ChatGPT Report,Novelty of Reactions,8
claude_opus4.6,Threonine,3,ChatGPT Report,Pathway Coherence,8
claude_opus4.6,Threonine,3,ChatGPT Report,Prebiotic Plausibility,9
claude_opus4.6,Threonine,4,ChatGPT Report,Chemical Feasibility,9
claude_opus4.6,Threonine,4,ChatGPT Report,Environmental Consistency,9
claude_opus4.6,Threonine,4,ChatGPT Report,Mechanistic Detail,9
claude_opus4.6,Threonine,4,ChatGPT Report,Network Completeness,9
claude_opus4.6,Threonine,4,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,Threonine,4,ChatGPT Report,Pathway Coherence,9
claude_opus4.6,Threonine,4,ChatGPT Report,Prebiotic Plausibility,9
claude_opus4.6,Threonine,5,ChatGPT Report,Chemical Feasibility,10
claude_opus4.6,Threonine,5,ChatGPT Report,Environmental Consistency,8
claude_opus4.6,Threonine,5,ChatGPT Report,Mechanistic Detail,9
claude_opus4.6,Threonine,5,ChatGPT Report,Network Completeness,9
claude_opus4.6,Threonine,5,ChatGPT Report,Novelty of Reactions,10
claude_opus4.6,Threonine,5,ChatGPT Report,Pathway Coherence,9
claude_opus4.6,Threonine,5,ChatGPT Report,Prebiotic Plausibility,9
gpt41,Threonine,1,ChatGPT Report,Chemical Feasibility,5
gpt41,Threonine,1,ChatGPT Report,Environmental Consistency,7
gpt41,Threonine,1,ChatGPT Report,Mechanistic Detail,6
gpt41,Threonine,1,ChatGPT Report,Network Completeness,6
gpt41,Threonine,1,ChatGPT Report,Novelty of Reactions,6
gpt41,Threonine,1,ChatGPT Report,Pathway Coherence,6
gpt41,Threonine,1,ChatGPT Report,Prebiotic Plausibility,5
gpt41,Threonine,2,ChatGPT Report,Chemical Feasibility,4
gpt41,Threonine,2,ChatGPT Report,Environmental Consistency,7
gpt41,Threonine,2,ChatGPT Report,Mechanistic Detail,4
gpt41,Threonine,2,ChatGPT Report,Network Completeness,6
gpt41,Threonine,2,ChatGPT Report,Novelty of Reactions,5
gpt41,Threonine,2,ChatGPT Report,Pathway Coherence,5
gpt41,Threonine,2,ChatGPT Report,Prebiotic Plausibility,5
gpt41,Threonine,3,ChatGPT Report,Chemical Feasibility,3
gpt41,Threonine,3,ChatGPT Report,Environmental Consistency,7
gpt41,Threonine,3,ChatGPT Report,Mechanistic Detail,5
gpt41,Threonine,3,ChatGPT Report,Network Completeness,7
gpt41,Threonine,3,ChatGPT Report,Novelty of Reactions,6
gpt41,Threonine,3,ChatGPT Report,Pathway Coherence,4
gpt41,Threonine,3,ChatGPT Report,Prebiotic Plausibility,5
gpt41,Threonine,4,ChatGPT Report,Chemical Feasibility,4
gpt41,Threonine,4,ChatGPT Report,Environmental Consistency,7
gpt41,Threonine,4,ChatGPT Report,Mechanistic Detail,5
gpt41,Threonine,4,ChatGPT Report,Network Completeness,6
gpt41,Threonine,4,ChatGPT Report,Novelty of Reactions,6
gpt41,Threonine,4,ChatGPT Report,Pathway Coherence,4
gpt41,Threonine,4,ChatGPT Report,Prebiotic Plausibility,5
gpt41,Threonine,5,ChatGPT Report,Chemical Feasibility,3
gpt41,Threonine,5,ChatGPT Report,Environmental Consistency,7
gpt41,Threonine,5,ChatGPT Report,Mechanistic Detail,6
gpt41,Threonine,5,ChatGPT Report,Network Completeness,6
gpt41,Threonine,5,ChatGPT Report,Novelty of Reactions,6
gpt41,Threonine,5,ChatGPT Report,Pathway Coherence,4
gpt41,Threonine,5,ChatGPT Report,Prebiotic Plausibility,5
gpt5.4,Threonine,1,ChatGPT Report,Chemical Feasibility,8
gpt5.4,Threonine,1,ChatGPT Report,Environmental Consistency,8
gpt5.4,Threonine,1,ChatGPT Report,Mechanistic Detail,8
gpt5.4,Threonine,1,ChatGPT Report,Network Completeness,8
gpt5.4,Threonine,1,ChatGPT Report,Novelty of Reactions,7
gpt5.4,Threonine,1,ChatGPT Report,Pathway Coherence,8
gpt5.4,Threonine,1,ChatGPT Report,Prebiotic Plausibility,8
gpt5.4,Threonine,2,ChatGPT Report,Chemical Feasibility,7
gpt5.4,Threonine,2,ChatGPT Report,Environmental Consistency,9
gpt5.4,Threonine,2,ChatGPT Report,Mechanistic Detail,9
gpt5.4,Threonine,2,ChatGPT Report,Network Completeness,7
gpt5.4,Threonine,2,ChatGPT Report,Novelty of Reactions,7
gpt5.4,Threonine,2,ChatGPT Report,Pathway Coherence,8
gpt5.4,Threonine,2,ChatGPT Report,Prebiotic Plausibility,8
gpt5.4,Threonine,3,ChatGPT Report,Chemical Feasibility,7
gpt5.4,Threonine,3,ChatGPT Report,Environmental Consistency,9
gpt5.4,Threonine,3,ChatGPT Report,Mechanistic Detail,8
gpt5.4,Threonine,3,ChatGPT Report,Network Completeness,9
gpt5.4,Threonine,3,ChatGPT Report,Novelty of Reactions,8
gpt5.4,Threonine,3,ChatGPT Report,Pathway Coherence,8
gpt5.4,Threonine,3,ChatGPT Report,Prebiotic Plausibility,8
gpt5.4,Threonine,4,ChatGPT Report,Chemical Feasibility,9
gpt5.4,Threonine,4,ChatGPT Report,Environmental Consistency,9
gpt5.4,Threonine,4,ChatGPT Report,Mechanistic Detail,10
gpt5.4,Threonine,4,ChatGPT Report,Network Completeness,9
gpt5.4,Threonine,4,ChatGPT Report,Novelty of Reactions,8
gpt5.4,Threonine,4,ChatGPT Report,Pathway Coherence,9
gpt5.4,Threonine,4,ChatGPT Report,Prebiotic Plausibility,9
gpt5.4,Threonine,5,ChatGPT Report,Chemical Feasibility,7
gpt5.4,Threonine,5,ChatGPT Report,Environmental Consistency,9
gpt5.4,Threonine,5,ChatGPT Report,Mechanistic Detail,8
gpt5.4,Threonine,5,ChatGPT Report,Network Completeness,7
gpt5.4,Threonine,5,ChatGPT Report,Novelty of Reactions,7
gpt5.4,Threonine,5,ChatGPT Report,Pathway Coherence,8
gpt5.4,Threonine,5,ChatGPT Report,Prebiotic Plausibility,9
claude_opus4.6,Threonine,1,Claude Report,Chemical Feasibility,9
claude_opus4.6,Threonine,1,Claude Report,Environmental Consistency,10
claude_opus4.6,Threonine,1,Claude Report,Mechanistic Detail,9
claude_opus4.6,Threonine,1,Claude Report,Network Completeness,9
claude_opus4.6,Threonine,1,Claude Report,Novelty of Reactions,9
claude_opus4.6,Threonine,1,Claude Report,Pathway Coherence,9
claude_opus4.6,Threonine,1,Claude Report,Prebiotic Plausibility,10
claude_opus4.6,Threonine,2,Claude Report,Chemical Feasibility,3
claude_opus4.6,Threonine,2,Claude Report,Environmental Consistency,7
claude_opus4.6,Threonine,2,Claude Report,Mechanistic Detail,6
claude_opus4.6,Threonine,2,Claude Report,Network Completeness,8
claude_opus4.6,Threonine,2,Claude Report,Novelty of Reactions,7
claude_opus4.6,Threonine,2,Claude Report,Pathway Coherence,6
claude_opus4.6,Threonine,2,Claude Report,Prebiotic Plausibility,5
claude_opus4.6,Threonine,3,Claude Report,Chemical Feasibility,7
claude_opus4.6,Threonine,3,Claude Report,Environmental Consistency,10
claude_opus4.6,Threonine,3,Claude Report,Mechanistic Detail,9
claude_opus4.6,Threonine,3,Claude Report,Network Completeness,9
claude_opus4.6,Threonine,3,Claude Report,Novelty of Reactions,10
claude_opus4.6,Threonine,3,Claude Report,Pathway Coherence,9
claude_opus4.6,Threonine,3,Claude Report,Prebiotic Plausibility,9
claude_opus4.6,Threonine,4,Claude Report,Chemical Feasibility,4
claude_opus4.6,Threonine,4,Claude Report,Environmental Consistency,8
claude_opus4.6,Threonine,4,Claude Report,Mechanistic Detail,6
claude_opus4.6,Threonine,4,Claude Report,Network Completeness,8
claude_opus4.6,Threonine,4,Claude Report,Novelty of Reactions,8
claude_opus4.6,Threonine,4,Claude Report,Pathway Coherence,5
claude_opus4.6,Threonine,4,Claude Report,Prebiotic Plausibility,5
