Model,Molecule,Run,Config,Criterion,Score
GPT-5.4-High,L-Alanine,1,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Alanine,1,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Alanine,1,Claude Report,Mechanistic Detail,9
GPT-5.4-High,L-Alanine,1,Claude Report,Network Completeness,10
GPT-5.4-High,L-Alanine,1,Claude Report,Novelty of Reactions,9
GPT-5.4-High,L-Alanine,1,Claude Report,Pathway Coherence,9
GPT-5.4-High,L-Alanine,1,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Alanine,2,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Alanine,2,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Alanine,2,Claude Report,Mechanistic Detail,8
GPT-5.4-High,L-Alanine,2,Claude Report,Network Completeness,10
GPT-5.4-High,L-Alanine,2,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Alanine,2,Claude Report,Pathway Coherence,9
GPT-5.4-High,L-Alanine,2,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Alanine,3,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Alanine,3,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Alanine,3,Claude Report,Mechanistic Detail,8
GPT-5.4-High,L-Alanine,3,Claude Report,Network Completeness,10
GPT-5.4-High,L-Alanine,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Alanine,3,Claude Report,Pathway Coherence,9
GPT-5.4-High,L-Alanine,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Alanine,4,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Alanine,4,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Alanine,4,Claude Report,Mechanistic Detail,9
GPT-5.4-High,L-Alanine,4,Claude Report,Network Completeness,9
GPT-5.4-High,L-Alanine,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Alanine,4,Claude Report,Pathway Coherence,9
GPT-5.4-High,L-Alanine,4,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Alanine,5,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Alanine,5,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Alanine,5,Claude Report,Mechanistic Detail,9
GPT-5.4-High,L-Alanine,5,Claude Report,Network Completeness,10
GPT-5.4-High,L-Alanine,5,Claude Report,Novelty of Reactions,9
GPT-5.4-High,L-Alanine,5,Claude Report,Pathway Coherence,9
GPT-5.4-High,L-Alanine,5,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Proline,1,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Proline,1,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Proline,1,Claude Report,Mechanistic Detail,9
GPT-5.4-High,L-Proline,1,Claude Report,Network Completeness,10
GPT-5.4-High,L-Proline,1,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Proline,1,Claude Report,Pathway Coherence,9
GPT-5.4-High,L-Proline,1,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Proline,2,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Proline,2,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Proline,2,Claude Report,Mechanistic Detail,8
GPT-5.4-High,L-Proline,2,Claude Report,Network Completeness,10
GPT-5.4-High,L-Proline,2,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Proline,2,Claude Report,Pathway Coherence,9
GPT-5.4-High,L-Proline,2,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Proline,3,Claude Report,Chemical Feasibility,9
GPT-5.4-High,L-Proline,3,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Proline,3,Claude Report,Mechanistic Detail,9
GPT-5.4-High,L-Proline,3,Claude Report,Network Completeness,9
GPT-5.4-High,L-Proline,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Proline,3,Claude Report,Pathway Coherence,8
GPT-5.4-High,L-Proline,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Proline,4,Claude Report,Chemical Feasibility,8
GPT-5.4-High,L-Proline,4,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Proline,4,Claude Report,Mechanistic Detail,7
GPT-5.4-High,L-Proline,4,Claude Report,Network Completeness,9
GPT-5.4-High,L-Proline,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Proline,4,Claude Report,Pathway Coherence,8
GPT-5.4-High,L-Proline,4,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,L-Proline,5,Claude Report,Chemical Feasibility,8
GPT-5.4-High,L-Proline,5,Claude Report,Environmental Consistency,9
GPT-5.4-High,L-Proline,5,Claude Report,Mechanistic Detail,8
GPT-5.4-High,L-Proline,5,Claude Report,Network Completeness,9
GPT-5.4-High,L-Proline,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,L-Proline,5,Claude Report,Pathway Coherence,8
GPT-5.4-High,L-Proline,5,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Leucine,1,Claude Report,Chemical Feasibility,4
GPT-5.4-High,Leucine,1,Claude Report,Environmental Consistency,8
GPT-5.4-High,Leucine,1,Claude Report,Mechanistic Detail,4
GPT-5.4-High,Leucine,1,Claude Report,Network Completeness,6
GPT-5.4-High,Leucine,1,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Leucine,1,Claude Report,Pathway Coherence,5
GPT-5.4-High,Leucine,1,Claude Report,Prebiotic Plausibility,7
GPT-5.4-High,Leucine,2,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Leucine,2,Claude Report,Environmental Consistency,8
GPT-5.4-High,Leucine,2,Claude Report,Mechanistic Detail,6
GPT-5.4-High,Leucine,2,Claude Report,Network Completeness,8
GPT-5.4-High,Leucine,2,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Leucine,2,Claude Report,Pathway Coherence,8
GPT-5.4-High,Leucine,2,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Leucine,3,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Leucine,3,Claude Report,Environmental Consistency,9
GPT-5.4-High,Leucine,3,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Leucine,3,Claude Report,Network Completeness,8
GPT-5.4-High,Leucine,3,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Leucine,3,Claude Report,Pathway Coherence,8
GPT-5.4-High,Leucine,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Leucine,4,Claude Report,Chemical Feasibility,8
GPT-5.4-High,Leucine,4,Claude Report,Environmental Consistency,9
GPT-5.4-High,Leucine,4,Claude Report,Mechanistic Detail,8
GPT-5.4-High,Leucine,4,Claude Report,Network Completeness,9
GPT-5.4-High,Leucine,4,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Leucine,4,Claude Report,Pathway Coherence,9
GPT-5.4-High,Leucine,4,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Leucine,5,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Leucine,5,Claude Report,Environmental Consistency,9
GPT-5.4-High,Leucine,5,Claude Report,Mechanistic Detail,8
GPT-5.4-High,Leucine,5,Claude Report,Network Completeness,9
GPT-5.4-High,Leucine,5,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Leucine,5,Claude Report,Pathway Coherence,8
GPT-5.4-High,Leucine,5,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Lysine,1,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Lysine,1,Claude Report,Environmental Consistency,8
GPT-5.4-High,Lysine,1,Claude Report,Mechanistic Detail,3
GPT-5.4-High,Lysine,1,Claude Report,Network Completeness,9
GPT-5.4-High,Lysine,1,Claude Report,Novelty of Reactions,4
GPT-5.4-High,Lysine,1,Claude Report,Pathway Coherence,5
GPT-5.4-High,Lysine,1,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Lysine,2,Claude Report,Chemical Feasibility,8
GPT-5.4-High,Lysine,2,Claude Report,Environmental Consistency,9
GPT-5.4-High,Lysine,2,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Lysine,2,Claude Report,Network Completeness,9
GPT-5.4-High,Lysine,2,Claude Report,Novelty of Reactions,7
GPT-5.4-High,Lysine,2,Claude Report,Pathway Coherence,8
GPT-5.4-High,Lysine,2,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Lysine,3,Claude Report,Chemical Feasibility,3
GPT-5.4-High,Lysine,3,Claude Report,Environmental Consistency,7
GPT-5.4-High,Lysine,3,Claude Report,Mechanistic Detail,3
GPT-5.4-High,Lysine,3,Claude Report,Network Completeness,8
GPT-5.4-High,Lysine,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Lysine,3,Claude Report,Pathway Coherence,6
GPT-5.4-High,Lysine,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Lysine,4,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Lysine,4,Claude Report,Environmental Consistency,7
GPT-5.4-High,Lysine,4,Claude Report,Mechanistic Detail,4
GPT-5.4-High,Lysine,4,Claude Report,Network Completeness,8
GPT-5.4-High,Lysine,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Lysine,4,Claude Report,Pathway Coherence,5
GPT-5.4-High,Lysine,4,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Lysine,5,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Lysine,5,Claude Report,Environmental Consistency,9
GPT-5.4-High,Lysine,5,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Lysine,5,Claude Report,Network Completeness,9
GPT-5.4-High,Lysine,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Lysine,5,Claude Report,Pathway Coherence,8
GPT-5.4-High,Lysine,5,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Methionine,1,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Methionine,1,Claude Report,Environmental Consistency,9
GPT-5.4-High,Methionine,1,Claude Report,Mechanistic Detail,10
GPT-5.4-High,Methionine,1,Claude Report,Network Completeness,9
GPT-5.4-High,Methionine,1,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Methionine,1,Claude Report,Pathway Coherence,10
GPT-5.4-High,Methionine,1,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Methionine,2,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Methionine,2,Claude Report,Environmental Consistency,9
GPT-5.4-High,Methionine,2,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Methionine,2,Claude Report,Network Completeness,10
GPT-5.4-High,Methionine,2,Claude Report,Novelty of Reactions,7
GPT-5.4-High,Methionine,2,Claude Report,Pathway Coherence,10
GPT-5.4-High,Methionine,2,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Methionine,3,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Methionine,3,Claude Report,Environmental Consistency,9
GPT-5.4-High,Methionine,3,Claude Report,Mechanistic Detail,8
GPT-5.4-High,Methionine,3,Claude Report,Network Completeness,9
GPT-5.4-High,Methionine,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Methionine,3,Claude Report,Pathway Coherence,10
GPT-5.4-High,Methionine,3,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Methionine,4,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Methionine,4,Claude Report,Environmental Consistency,9
GPT-5.4-High,Methionine,4,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Methionine,4,Claude Report,Network Completeness,10
GPT-5.4-High,Methionine,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Methionine,4,Claude Report,Pathway Coherence,10
GPT-5.4-High,Methionine,4,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Methionine,5,Claude Report,Chemical Feasibility,10
GPT-5.4-High,Methionine,5,Claude Report,Environmental Consistency,9
GPT-5.4-High,Methionine,5,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Methionine,5,Claude Report,Network Completeness,10
GPT-5.4-High,Methionine,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Methionine,5,Claude Report,Pathway Coherence,10
GPT-5.4-High,Methionine,5,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Phenylalanine,1,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Phenylalanine,1,Claude Report,Environmental Consistency,5
GPT-5.4-High,Phenylalanine,1,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Phenylalanine,1,Claude Report,Network Completeness,7
GPT-5.4-High,Phenylalanine,1,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Phenylalanine,1,Claude Report,Pathway Coherence,8
GPT-5.4-High,Phenylalanine,1,Claude Report,Prebiotic Plausibility,7
GPT-5.4-High,Phenylalanine,2,Claude Report,Chemical Feasibility,4
GPT-5.4-High,Phenylalanine,2,Claude Report,Environmental Consistency,7
GPT-5.4-High,Phenylalanine,2,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Phenylalanine,2,Claude Report,Network Completeness,7
GPT-5.4-High,Phenylalanine,2,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Phenylalanine,2,Claude Report,Pathway Coherence,8
GPT-5.4-High,Phenylalanine,2,Claude Report,Prebiotic Plausibility,6
GPT-5.4-High,Phenylalanine,3,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Phenylalanine,3,Claude Report,Environmental Consistency,6
GPT-5.4-High,Phenylalanine,3,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Phenylalanine,3,Claude Report,Network Completeness,9
GPT-5.4-High,Phenylalanine,3,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Phenylalanine,3,Claude Report,Pathway Coherence,8
GPT-5.4-High,Phenylalanine,3,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Phenylalanine,4,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Phenylalanine,4,Claude Report,Environmental Consistency,7
GPT-5.4-High,Phenylalanine,4,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Phenylalanine,4,Claude Report,Network Completeness,9
GPT-5.4-High,Phenylalanine,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Phenylalanine,4,Claude Report,Pathway Coherence,8
GPT-5.4-High,Phenylalanine,4,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Phenylalanine,5,Claude Report,Chemical Feasibility,4
GPT-5.4-High,Phenylalanine,5,Claude Report,Environmental Consistency,7
GPT-5.4-High,Phenylalanine,5,Claude Report,Mechanistic Detail,6
GPT-5.4-High,Phenylalanine,5,Claude Report,Network Completeness,5
GPT-5.4-High,Phenylalanine,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Phenylalanine,5,Claude Report,Pathway Coherence,6
GPT-5.4-High,Phenylalanine,5,Claude Report,Prebiotic Plausibility,7
GPT-5.4-High,Serine,1,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Serine,1,Claude Report,Environmental Consistency,9
GPT-5.4-High,Serine,1,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Serine,1,Claude Report,Network Completeness,10
GPT-5.4-High,Serine,1,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Serine,1,Claude Report,Pathway Coherence,9
GPT-5.4-High,Serine,1,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,2,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Serine,2,Claude Report,Environmental Consistency,9
GPT-5.4-High,Serine,2,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Serine,2,Claude Report,Network Completeness,9
GPT-5.4-High,Serine,2,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Serine,2,Claude Report,Pathway Coherence,9
GPT-5.4-High,Serine,2,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,3,Claude Report,Chemical Feasibility,8
GPT-5.4-High,Serine,3,Claude Report,Environmental Consistency,8
GPT-5.4-High,Serine,3,Claude Report,Mechanistic Detail,8
GPT-5.4-High,Serine,3,Claude Report,Network Completeness,9
GPT-5.4-High,Serine,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Serine,3,Claude Report,Pathway Coherence,9
GPT-5.4-High,Serine,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,4,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Serine,4,Claude Report,Environmental Consistency,9
GPT-5.4-High,Serine,4,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Serine,4,Claude Report,Network Completeness,9
GPT-5.4-High,Serine,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Serine,4,Claude Report,Pathway Coherence,9
GPT-5.4-High,Serine,4,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Serine,5,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Serine,5,Claude Report,Environmental Consistency,9
GPT-5.4-High,Serine,5,Claude Report,Mechanistic Detail,8
GPT-5.4-High,Serine,5,Claude Report,Network Completeness,9
GPT-5.4-High,Serine,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Serine,5,Claude Report,Pathway Coherence,9
GPT-5.4-High,Serine,5,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,1,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Threonine,1,Claude Report,Environmental Consistency,9
GPT-5.4-High,Threonine,1,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Threonine,1,Claude Report,Network Completeness,10
GPT-5.4-High,Threonine,1,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,1,Claude Report,Pathway Coherence,9
GPT-5.4-High,Threonine,1,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,2,Claude Report,Chemical Feasibility,8
GPT-5.4-High,Threonine,2,Claude Report,Environmental Consistency,9
GPT-5.4-High,Threonine,2,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Threonine,2,Claude Report,Network Completeness,9
GPT-5.4-High,Threonine,2,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,2,Claude Report,Pathway Coherence,9
GPT-5.4-High,Threonine,2,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,3,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Threonine,3,Claude Report,Environmental Consistency,9
GPT-5.4-High,Threonine,3,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Threonine,3,Claude Report,Network Completeness,9
GPT-5.4-High,Threonine,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,3,Claude Report,Pathway Coherence,9
GPT-5.4-High,Threonine,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,4,Claude Report,Chemical Feasibility,9
GPT-5.4-High,Threonine,4,Claude Report,Environmental Consistency,9
GPT-5.4-High,Threonine,4,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Threonine,4,Claude Report,Network Completeness,9
GPT-5.4-High,Threonine,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,4,Claude Report,Pathway Coherence,9
GPT-5.4-High,Threonine,4,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Threonine,5,Claude Report,Chemical Feasibility,8
GPT-5.4-High,Threonine,5,Claude Report,Environmental Consistency,9
GPT-5.4-High,Threonine,5,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Threonine,5,Claude Report,Network Completeness,9
GPT-5.4-High,Threonine,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Threonine,5,Claude Report,Pathway Coherence,8
GPT-5.4-High,Threonine,5,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Tryptophan,1,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Tryptophan,1,Claude Report,Environmental Consistency,8
GPT-5.4-High,Tryptophan,1,Claude Report,Mechanistic Detail,4
GPT-5.4-High,Tryptophan,1,Claude Report,Network Completeness,7
GPT-5.4-High,Tryptophan,1,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Tryptophan,1,Claude Report,Pathway Coherence,8
GPT-5.4-High,Tryptophan,1,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Tryptophan,2,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Tryptophan,2,Claude Report,Environmental Consistency,8
GPT-5.4-High,Tryptophan,2,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Tryptophan,2,Claude Report,Network Completeness,7
GPT-5.4-High,Tryptophan,2,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Tryptophan,2,Claude Report,Pathway Coherence,8
GPT-5.4-High,Tryptophan,2,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Tryptophan,3,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Tryptophan,3,Claude Report,Environmental Consistency,9
GPT-5.4-High,Tryptophan,3,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Tryptophan,3,Claude Report,Network Completeness,6
GPT-5.4-High,Tryptophan,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Tryptophan,3,Claude Report,Pathway Coherence,8
GPT-5.4-High,Tryptophan,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Tryptophan,4,Claude Report,Chemical Feasibility,5
GPT-5.4-High,Tryptophan,4,Claude Report,Environmental Consistency,8
GPT-5.4-High,Tryptophan,4,Claude Report,Mechanistic Detail,4
GPT-5.4-High,Tryptophan,4,Claude Report,Network Completeness,8
GPT-5.4-High,Tryptophan,4,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Tryptophan,4,Claude Report,Pathway Coherence,7
GPT-5.4-High,Tryptophan,4,Claude Report,Prebiotic Plausibility,7
GPT-5.4-High,Tryptophan,5,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Tryptophan,5,Claude Report,Environmental Consistency,6
GPT-5.4-High,Tryptophan,5,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Tryptophan,5,Claude Report,Network Completeness,8
GPT-5.4-High,Tryptophan,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Tryptophan,5,Claude Report,Pathway Coherence,7
GPT-5.4-High,Tryptophan,5,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Tyrosine,1,Claude Report,Chemical Feasibility,8
GPT-5.4-High,Tyrosine,1,Claude Report,Environmental Consistency,8
GPT-5.4-High,Tyrosine,1,Claude Report,Mechanistic Detail,8
GPT-5.4-High,Tyrosine,1,Claude Report,Network Completeness,9
GPT-5.4-High,Tyrosine,1,Claude Report,Novelty of Reactions,9
GPT-5.4-High,Tyrosine,1,Claude Report,Pathway Coherence,9
GPT-5.4-High,Tyrosine,1,Claude Report,Prebiotic Plausibility,10
GPT-5.4-High,Tyrosine,2,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Tyrosine,2,Claude Report,Environmental Consistency,7
GPT-5.4-High,Tyrosine,2,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Tyrosine,2,Claude Report,Network Completeness,9
GPT-5.4-High,Tyrosine,2,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Tyrosine,2,Claude Report,Pathway Coherence,8
GPT-5.4-High,Tyrosine,2,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Tyrosine,3,Claude Report,Chemical Feasibility,8
GPT-5.4-High,Tyrosine,3,Claude Report,Environmental Consistency,9
GPT-5.4-High,Tyrosine,3,Claude Report,Mechanistic Detail,8
GPT-5.4-High,Tyrosine,3,Claude Report,Network Completeness,9
GPT-5.4-High,Tyrosine,3,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Tyrosine,3,Claude Report,Pathway Coherence,9
GPT-5.4-High,Tyrosine,3,Claude Report,Prebiotic Plausibility,9
GPT-5.4-High,Tyrosine,4,Claude Report,Chemical Feasibility,5
GPT-5.4-High,Tyrosine,4,Claude Report,Environmental Consistency,8
GPT-5.4-High,Tyrosine,4,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Tyrosine,4,Claude Report,Network Completeness,7
GPT-5.4-High,Tyrosine,4,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Tyrosine,4,Claude Report,Pathway Coherence,7
GPT-5.4-High,Tyrosine,4,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Tyrosine,5,Claude Report,Chemical Feasibility,6
GPT-5.4-High,Tyrosine,5,Claude Report,Environmental Consistency,6
GPT-5.4-High,Tyrosine,5,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Tyrosine,5,Claude Report,Network Completeness,9
GPT-5.4-High,Tyrosine,5,Claude Report,Novelty of Reactions,8
GPT-5.4-High,Tyrosine,5,Claude Report,Pathway Coherence,8
GPT-5.4-High,Tyrosine,5,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Valine,1,Claude Report,Chemical Feasibility,4
GPT-5.4-High,Valine,1,Claude Report,Environmental Consistency,7
GPT-5.4-High,Valine,1,Claude Report,Mechanistic Detail,6
GPT-5.4-High,Valine,1,Claude Report,Network Completeness,7
GPT-5.4-High,Valine,1,Claude Report,Novelty of Reactions,5
GPT-5.4-High,Valine,1,Claude Report,Pathway Coherence,6
GPT-5.4-High,Valine,1,Claude Report,Prebiotic Plausibility,5
GPT-5.4-High,Valine,2,Claude Report,Chemical Feasibility,4
GPT-5.4-High,Valine,2,Claude Report,Environmental Consistency,7
GPT-5.4-High,Valine,2,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Valine,2,Claude Report,Network Completeness,7
GPT-5.4-High,Valine,2,Claude Report,Novelty of Reactions,5
GPT-5.4-High,Valine,2,Claude Report,Pathway Coherence,6
GPT-5.4-High,Valine,2,Claude Report,Prebiotic Plausibility,5
GPT-5.4-High,Valine,3,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Valine,3,Claude Report,Environmental Consistency,8
GPT-5.4-High,Valine,3,Claude Report,Mechanistic Detail,9
GPT-5.4-High,Valine,3,Claude Report,Network Completeness,8
GPT-5.4-High,Valine,3,Claude Report,Novelty of Reactions,7
GPT-5.4-High,Valine,3,Claude Report,Pathway Coherence,8
GPT-5.4-High,Valine,3,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Valine,4,Claude Report,Chemical Feasibility,7
GPT-5.4-High,Valine,4,Claude Report,Environmental Consistency,8
GPT-5.4-High,Valine,4,Claude Report,Mechanistic Detail,7
GPT-5.4-High,Valine,4,Claude Report,Network Completeness,8
GPT-5.4-High,Valine,4,Claude Report,Novelty of Reactions,7
GPT-5.4-High,Valine,4,Claude Report,Pathway Coherence,8
GPT-5.4-High,Valine,4,Claude Report,Prebiotic Plausibility,8
GPT-5.4-High,Valine,5,Claude Report,Chemical Feasibility,4
GPT-5.4-High,Valine,5,Claude Report,Environmental Consistency,8
GPT-5.4-High,Valine,5,Claude Report,Mechanistic Detail,5
GPT-5.4-High,Valine,5,Claude Report,Network Completeness,7
GPT-5.4-High,Valine,5,Claude Report,Novelty of Reactions,7
GPT-5.4-High,Valine,5,Claude Report,Pathway Coherence,7
GPT-5.4-High,Valine,5,Claude Report,Prebiotic Plausibility,5
GPT-5.4-High,Arginine,1,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,1,Exact Report,Environmental Consistency,8
GPT-5.4-High,Arginine,1,Exact Report,Mechanistic Detail,10
GPT-5.4-High,Arginine,1,Exact Report,Network Completeness,8
GPT-5.4-High,Arginine,1,Exact Report,Novelty of Reactions,8
GPT-5.4-High,Arginine,1,Exact Report,Pathway Coherence,9
GPT-5.4-High,Arginine,1,Exact Report,Prebiotic Plausibility,9
GPT-5.4-High,Arginine,2,Exact Report,Chemical Feasibility,9
GPT-5.4-High,Arginine,2,Exact Report,Environmental Consistency,8
GPT-5.4-High,Arginine,2,Exact Report,Mechanistic Detail,10
GPT-5.4-High,Arginine,2,Exact Report,Network Completeness,8
